Model;Decoration;K;Llk;AIC;BIC
GTR;+G;36;-14674,46723;29420,93446;29649,73659
GTR;+G+I;37;-14674,36842;29422,73684;29657,89459
GTR;+I;36;-14682,78133;29437,56266;29666,36479
GTR;;35;-14765,18860;29600,37720;29822,82372
TN93;+G;33;-14770,70997;29607,41994;29817,15523
